slug_game,discipline,event,medal_type,athlete_name,country,address,latitude,longitude
1992-albertville,Cross Country Skiing,10km pursuit men,GOLD,Vegard ULVANG,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Cross Country Skiing,10km pursuit men,SILVER,Marco ALBARELLO,Italy,Rome,41.8933203,12.4829321
1992-albertville,Cross Country Skiing,10km pursuit men,BRONZE,Christer MAJB??CK,Sweden,Stockholm,59.3251172,18.0710935
1992-albertville,Cross Country Skiing,Combined 5km  10km pursuit women,SILVER,Stefania BELMONDO,Italy,Rome,41.8933203,12.4829321
1992-albertville,Cross Country Skiing,5km women,GOLD,Marjut ROLIG,Finland,Helsinki,60.1674881,24.9427473
1992-albertville,Cross Country Skiing,30km mass start men,GOLD,Vegard ULVANG,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Cross Country Skiing,30km mass start men,SILVER,Bj??rn DAEHLIE,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Cross Country Skiing,30km mass start men,BRONZE,Terje LANGLI,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Cross Country Skiing,30km women,GOLD,Stefania BELMONDO,Italy,Rome,41.8933203,12.4829321
1992-albertville,Freestyle Skiing,Moguls women,GOLD,Donna WEINBRECHT,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Freestyle Skiing,Moguls women,BRONZE,Stine Lise HATTESTAD,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Freestyle Skiing,Moguls men,GOLD,Edgar GROSPIRON,France,Paris,48.8588897,2.320041022
1992-albertville,Freestyle Skiing,Moguls men,SILVER,Olivier ALLAMAND,France,Paris,48.8588897,2.320041022
1992-albertville,Freestyle Skiing,Moguls men,BRONZE,Nelson CARMICHAEL,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Speed skating,3000m women,GOLD,Gunda NIEMANN-STIRNEMANN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,3000m women,SILVER,Heike WARNICKE,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,3000m women,BRONZE,Emese HUNYADY,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Speed skating,1000m women,GOLD,Bonnie BLAIR,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Speed skating,1000m women,SILVER,Qiaobo YE,People's Republic of China,People's Republic of China,35.000074,104.999927
1992-albertville,Speed skating,1000m women,BRONZE,Monique GARBRECHT-ENFELDT,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,500m women,GOLD,Bonnie BLAIR,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Speed skating,500m women,SILVER,Qiaobo YE,People's Republic of China,People's Republic of China,35.000074,104.999927
1992-albertville,Speed skating,500m women,BRONZE,Christa LUDING-ROTHENBURGER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,1500m men,GOLD,Johann Olav KOSS,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Speed skating,1500m men,SILVER,Adne SONDRAL,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Speed skating,1500m men,BRONZE,Leo VISSER,Netherlands,Amsterdam,52.3727598,4.8936041
1992-albertville,Speed skating,1500m women,GOLD,Jacqueline B??RNER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,1500m women,SILVER,Gunda NIEMANN-STIRNEMANN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,1500m women,BRONZE,Seiko HASHIMOTO,Japan,Tokyo,35.6828387,139.7594549
1992-albertville,Speed skating,5000m men,GOLD,Geir KARLSTAD,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Speed skating,5000m men,SILVER,Falko ZANDSTRA,Netherlands,Amsterdam,52.3727598,4.8936041
1992-albertville,Speed skating,5000m men,BRONZE,Leo VISSER,Netherlands,Amsterdam,52.3727598,4.8936041
1992-albertville,Speed skating,1000m men,GOLD,Olaf ZINKE,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,1000m men,SILVER,Yoon-Man KIM,Republic of Korea,Republic of Korea,36.638392,127.6961188
1992-albertville,Speed skating,1000m men,BRONZE,Yukinori MIYABE,Japan,Tokyo,35.6828387,139.7594549
1992-albertville,Speed skating,10000m men,GOLD,Bart VELDKAMP,Netherlands,Amsterdam,52.3727598,4.8936041
1992-albertville,Speed skating,10000m men,SILVER,Johann Olav KOSS,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Speed skating,10000m men,BRONZE,Geir KARLSTAD,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Speed skating,5000m women,GOLD,Gunda NIEMANN-STIRNEMANN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,5000m women,SILVER,Heike WARNICKE,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,5000m women,BRONZE,Claudia PECHSTEIN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,500m men,GOLD,Uwe-Jens MEY,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Speed skating,500m men,SILVER,Toshiyuki KUROIWA,Japan,Tokyo,35.6828387,139.7594549
1992-albertville,Speed skating,500m men,BRONZE,Junichi INOUE,Japan,Tokyo,35.6828387,139.7594549
1992-albertville,Nordic Combined,Individual men,GOLD,Fabrice GUY,France,Paris,48.8588897,2.320041022
1992-albertville,Nordic Combined,Individual men,SILVER,Sylvain GUILLAUME,France,Paris,48.8588897,2.320041022
1992-albertville,Nordic Combined,Individual men,BRONZE,Klaus SULZENBACHER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Luge,Singles women,GOLD,Doris NEUNER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Luge,Singles women,SILVER,Angelika NEUNER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Luge,Singles women,BRONZE,Susi-Lisa ERDMANN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Doubles mixed,GOLD,Stefan KRAUSSE,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Doubles mixed,GOLD,Jan BEHRENDT,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Doubles mixed,SILVER,Yves MANKEL,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Doubles mixed,SILVER,Thomas RUDOLPH,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Doubles mixed,BRONZE,Hansj??rg RAFFL,Italy,Rome,41.8933203,12.4829321
1992-albertville,Luge,Doubles mixed,BRONZE,Norbert HUBER,Italy,Rome,41.8933203,12.4829321
1992-albertville,Luge,Singles men,GOLD,Georg HACKL,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Luge,Singles men,SILVER,Markus PROCK,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Luge,Singles men,BRONZE,Markus SCHMIDT,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,downhill women,GOLD,Kerrin LEE-GARTNER,Canada,Ottawa,45.4211435,-75.6900574
1992-albertville,Alpine Skiing,downhill women,SILVER,Hilary LINDH,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Alpine Skiing,downhill women,BRONZE,Veronika STALLMAIER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,alpine combined women,GOLD,Petra KRONBERGER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,alpine combined women,SILVER,Anita WACHTER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,alpine combined women,BRONZE,Florence MASNADA,France,Paris,48.8588897,2.320041022
1992-albertville,Alpine Skiing,slalom men,GOLD,Finn Christian JAGGE,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Alpine Skiing,slalom men,SILVER,Alberto TOMBA,Italy,Rome,41.8933203,12.4829321
1992-albertville,Alpine Skiing,slalom men,BRONZE,Michael TRITSCHER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,super-G women,GOLD,Deborah COMPAGNONI,Italy,Rome,41.8933203,12.4829321
1992-albertville,Alpine Skiing,super-G women,SILVER,Carole MERLE,France,Paris,48.8588897,2.320041022
1992-albertville,Alpine Skiing,super-G women,BRONZE,Katja SEIZINGER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Alpine Skiing,alpine combined men,GOLD,Josef POLIG,Italy,Rome,41.8933203,12.4829321
1992-albertville,Alpine Skiing,alpine combined men,SILVER,Gianfranco MARTIN,Italy,Rome,41.8933203,12.4829321
1992-albertville,Alpine Skiing,alpine combined men,BRONZE,Steve LOCHER,Switzerland,Bern,46.9482713,7.4514512
1992-albertville,Alpine Skiing,super-G men,GOLD,Kjetil Andre AAMODT,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Alpine Skiing,super-G men,SILVER,Marc GIRARDELLI,Luxembourg,Luxembourg,49.8158683,6.1296751
1992-albertville,Alpine Skiing,super-G men,BRONZE,Jan Einar THORSEN,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Alpine Skiing,slalom women,GOLD,Petra KRONBERGER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,slalom women,SILVER,Annelise COBERGER,New Zealand,Wellington,-41.2887953,174.7772114
1992-albertville,Alpine Skiing,slalom women,BRONZE,Blanca FERNANDEZ OCHOA,Spain,Madrid,40.4167047,-3.7035825
1992-albertville,Alpine Skiing,giant slalom men,GOLD,Alberto TOMBA,Italy,Rome,41.8933203,12.4829321
1992-albertville,Alpine Skiing,giant slalom men,SILVER,Marc GIRARDELLI,Luxembourg,Luxembourg,49.8158683,6.1296751
1992-albertville,Alpine Skiing,giant slalom men,BRONZE,Kjetil Andre AAMODT,Norway,Oslo,59.9133301,10.7389701
1992-albertville,Alpine Skiing,giant slalom women,GOLD,Pernilla WIBERG,Sweden,Stockholm,59.3251172,18.0710935
1992-albertville,Alpine Skiing,giant slalom women,SILVER,Diann ROFFE,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Alpine Skiing,giant slalom women,SILVER,Anita WACHTER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,downhill men,GOLD,Patrick ORTLIEB,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Alpine Skiing,downhill men,SILVER,Franck PICCARD,France,Paris,48.8588897,2.320041022
1992-albertville,Alpine Skiing,downhill men,BRONZE,G??nther MADER,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Bobsleigh,two-man men,GOLD,Gustav WEDER,Switzerland,Bern,46.9482713,7.4514512
1992-albertville,Bobsleigh,two-man men,GOLD,Donat ACKLIN,Switzerland,Bern,46.9482713,7.4514512
1992-albertville,Bobsleigh,two-man men,SILVER,Rudolf LOCHNER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Bobsleigh,two-man men,SILVER,Markus ZIMMERMANN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Bobsleigh,two-man men,BRONZE,Christoph LANGEN,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Bobsleigh,two-man men,BRONZE,G??nther EGER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Short Track Speed Skating,500m women,GOLD,Cathy TURNER,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Short Track Speed Skating,500m women,SILVER,Yan LI,People's Republic of China,People's Republic of China,35.000074,104.999927
1992-albertville,Short Track Speed Skating,500m women,BRONZE,Ok Sil HWANG,Democratic People's Republic of Korea,Democratic People's Republic of Korea,40.3736611,127.0870417
1992-albertville,Short Track Speed Skating,1000m men,GOLD,Gi-Hun Kim,Republic of Korea,Republic of Korea,36.638392,127.6961188
1992-albertville,Short Track Speed Skating,1000m men,SILVER,Fr??d??ric BLACKBURN,Canada,Ottawa,45.4211435,-75.6900574
1992-albertville,Short Track Speed Skating,1000m men,BRONZE,Jun-Ho LEE,Republic of Korea,Republic of Korea,36.638392,127.6961188
1992-albertville,Figure skating,Ice dancing mixed,SILVER,Isabelle DUCHESNAY-DEAN,France,Paris,48.8588897,2.320041022
1992-albertville,Figure skating,Ice dancing mixed,SILVER,Paul DUCHESNAY,France,Paris,48.8588897,2.320041022
1992-albertville,Figure skating,Individual women,GOLD,Kristi YAMAGUCHI,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Figure skating,Individual women,SILVER,Midori ITO,Japan,Tokyo,35.6828387,139.7594549
1992-albertville,Figure skating,Individual women,BRONZE,Nancy KERRIGAN,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Figure skating,Pairs mixed,BRONZE,Isabelle BRASSEUR,Canada,Ottawa,45.4211435,-75.6900574
1992-albertville,Figure skating,Pairs mixed,BRONZE,Lloyd EISLER,Canada,Ottawa,45.4211435,-75.6900574
1992-albertville,Figure skating,Individual men,SILVER,Paul WYLIE,United States of America,United States of America,39.7837304,-100.445882
1992-albertville,Figure skating,Individual men,BRONZE,Petr BARNA,Czechoslovakia,Czechoslovakia,14.480176,121.0392436
1992-albertville,Biathlon,20km men,SILVER,Mark KIRCHNER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Biathlon,20km men,BRONZE,Mikael L??FGREN,Sweden,Stockholm,59.3251172,18.0710935
1992-albertville,Biathlon,75km women,SILVER,Antje HARVEY,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Biathlon,10km men,GOLD,Mark KIRCHNER,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Biathlon,10km men,SILVER,Ricco GROSS,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Biathlon,10km men,BRONZE,Harri ELORANTA,Finland,Helsinki,60.1674881,24.9427473
1992-albertville,Biathlon,15km women,GOLD,Antje HARVEY,Germany,Berlin,52.5170365,13.3888599
1992-albertville,Biathlon,15km women,BRONZE,Myriam BEDARD,Canada,Ottawa,45.4211435,-75.6900574
1992-albertville,Ski Jumping,Large Hill Individual men,GOLD,Toni NIEMINEN,Finland,Helsinki,60.1674881,24.9427473
1992-albertville,Ski Jumping,Large Hill Individual men,SILVER,Martin HOELLWARTH,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Ski Jumping,Large Hill Individual men,BRONZE,Heinz KUTTIN,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Ski Jumping,Normal Hill Individual men,GOLD,Ernst VETTORI,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Ski Jumping,Normal Hill Individual men,SILVER,Martin HOELLWARTH,Austria,Vienna,48.2083537,16.3725042
1992-albertville,Ski Jumping,Normal Hill Individual men,BRONZE,Toni NIEMINEN,Finland,Helsinki,60.1674881,24.9427473
1988-calgary,Ski Jumping,Large Hill Individual men,GOLD,Matti NYKANEN,Finland,Helsinki,60.1674881,24.9427473
1988-calgary,Ski Jumping,Large Hill Individual men,SILVER,Erik JOHNSEN,Norway,Oslo,59.9133301,10.7389701
1988-calgary,Ski Jumping,Large Hill Individual men,BRONZE,Matjaz DEBELAK,Yugoslavia,Yugoslavia,23.04123655,-81.52614195
1988-calgary,Ski Jumping,Normal Hill Individual men,GOLD,Matti NYKANEN,Finland,Helsinki,60.1674881,24.9427473
1988-calgary,Ski Jumping,Normal Hill Individual men,SILVER,Pavel PLOC,Czechoslovakia,Czechoslovakia,14.480176,121.0392436
1988-calgary,Ski Jumping,Normal Hill Individual men,BRONZE,Jiri MALEC,Czechoslovakia,Czechoslovakia,14.480176,121.0392436
1988-calgary,Figure skating,Individual men,GOLD,Brian BOITANO,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Figure skating,Individual men,SILVER,Brian ORSER,Canada,Ottawa,45.4211435,-75.6900574
1988-calgary,Figure skating,Individual men,BRONZE,Viktor PETRENKO,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Pairs mixed,GOLD,Yekaterina GORDEYEVA,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Pairs mixed,GOLD,Sergey GRINKOV,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Pairs mixed,SILVER,Yelena VALOVA,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Pairs mixed,SILVER,Oleg VASILYEV,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Pairs mixed,BRONZE,Jill WATSON,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Figure skating,Pairs mixed,BRONZE,Peter OPPEGARD,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Figure skating,Ice dancing mixed,GOLD,Natalya BESTEMYANOVA,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Ice dancing mixed,GOLD,Andrey BUKIN,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Ice dancing mixed,SILVER,Marina KLIMOVA,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Ice dancing mixed,SILVER,Sergey PONOMARENKO,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Figure skating,Ice dancing mixed,BRONZE,Tracy WILSON,Canada,Ottawa,45.4211435,-75.6900574
1988-calgary,Figure skating,Ice dancing mixed,BRONZE,Robert MCCALL,Canada,Ottawa,45.4211435,-75.6900574
1988-calgary,Figure skating,Individual women,GOLD,Katarina WITT,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Figure skating,Individual women,SILVER,Elizabeth MANLEY,Canada,Ottawa,45.4211435,-75.6900574
1988-calgary,Figure skating,Individual women,BRONZE,Debra THOMAS,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Nordic Combined,Individual men,GOLD,Hippolyt KEMPF,Switzerland,Bern,46.9482713,7.4514512
1988-calgary,Nordic Combined,Individual men,SILVER,Klaus SULZENBACHER,Austria,Vienna,48.2083537,16.3725042
1988-calgary,Nordic Combined,Individual men,BRONZE,Allar LEVANDI,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Bobsleigh,two-man men,GOLD,Yanis KIPURS,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Bobsleigh,two-man men,GOLD,Vladimir KOSLOV,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Bobsleigh,two-man men,SILVER,Wolfgang HOPPE,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Bobsleigh,two-man men,SILVER,Bogdan MUSIOL,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Bobsleigh,two-man men,BRONZE,Bernhard LEHMANN,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Bobsleigh,two-man men,BRONZE,Mario HOYER,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,1500m women,GOLD,Yvonne VAN GENNIP,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,1500m women,SILVER,Karin ENKE,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,1500m women,BRONZE,Andrea EHRIG,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,500m men,GOLD,Uwe-Jens MEY,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,500m men,SILVER,Jan YKEMA,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,500m men,BRONZE,Akira KUROIWA,Japan,Tokyo,35.6828387,139.7594549
1988-calgary,Speed skating,1500m men,GOLD,Andre HOFFMANN,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,1500m men,SILVER,Eric FLAIM,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Speed skating,1500m men,BRONZE,Michael HADSCHIEFF,Austria,Vienna,48.2083537,16.3725042
1988-calgary,Speed skating,5000m men,GOLD,Tomas GUSTAFSON,Sweden,Stockholm,59.3251172,18.0710935
1988-calgary,Speed skating,5000m men,SILVER,Leo VISSER,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,5000m men,BRONZE,Gerard KEMKERS,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,1000m men,GOLD,Nikolay GULYAEV,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Speed skating,1000m men,SILVER,Uwe-Jens MEY,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,1000m men,BRONZE,Igor ZHELEZOVSKY,Soviet Union,Moscow,55.7504461,37.6174943
1988-calgary,Speed skating,3000m women,GOLD,Yvonne VAN GENNIP,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,3000m women,SILVER,Andrea EHRIG,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,3000m women,BRONZE,Gabi ZANGE,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,500m women,GOLD,Bonnie BLAIR,United States of America,United States of America,39.7837304,-100.445882
1988-calgary,Speed skating,500m women,SILVER,Christa LUDING-ROTHENBURGER,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,500m women,BRONZE,Karin ENKE,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
1988-calgary,Speed skating,5000m women,GOLD,Yvonne VAN GENNIP,Netherlands,Amsterdam,52.3727598,4.8936041
1988-calgary,Speed skating,5000m women,SILVER,Andrea EHRIG,German Democratic Republic (Germany),Berlin,52.5170365,13.3888599
